session_id,user_id,session_start,session_duration,device_type,location,will_purchase
session_002079,user_00361,2025-10-08 08:48:45,0.577809146868755,desktop,PeltierVille,0
session_002080,user_00664,2025-10-08 08:49:08,45.15363820985757,desktop,Becker,0
session_002081,user_00939,2025-10-08 08:49:06,509.2306847297723,mobile,Gonzalez-sur-Marchand,0
session_002082,user_00601,2025-10-08 08:50:55,167.29311903244968,desktop,Bazin,0
session_002083,user_00823,2025-10-08 08:50:49,188.47440564649835,desktop,Legrand,0
session_002084,user_00983,2025-10-08 08:49:11,50.036189471294,mobile,Lévy,0
session_002085,user_00786,2025-10-08 08:49:35,354.33920721537424,mobile,Saint Arthur,0
session_002086,user_00706,2025-10-08 08:48:44,753.2150386240314,mobile,Sainte Georges-la-Forêt,0
session_002087,user_00612,2025-10-08 08:49:17,147.73797427110011,mobile,Faure,0
session_002088,user_00990,2025-10-08 08:50:53,76.03836489606314,mobile,Rocherboeuf,1
session_002089,user_00421,2025-10-08 08:50:17,515.8691483350144,desktop,Mathieunec,0
session_002090,user_00722,2025-10-08 08:49:29,160.81860567965572,mobile,Pasquier,0
session_002091,user_00141,2025-10-08 08:51:00,22.141506310109605,desktop,Tessier-la-Forêt,0
session_002092,user_00856,2025-10-08 08:50:49,435.00549572969464,desktop,Gay-sur-Mer,0
session_002093,user_00629,2025-10-08 08:50:43,295.5277578900606,mobile,RivièreVille,0
session_002094,user_00811,2025-10-08 08:50:59,940.2016035444495,mobile,Robert,0
session_002095,user_00829,2025-10-08 08:49:04,438.1861111432976,mobile,Lemaire,0
session_002096,user_00364,2025-10-08 08:49:07,91.94415304245379,mobile,Sainte Victornec,0
session_002097,user_00785,2025-10-08 08:49:35,374.12410532940805,desktop,Ruiz,0
session_002098,user_00750,2025-10-08 08:49:40,139.99430013242147,desktop,Sainte Mathilde,0
session_002099,user_00768,2025-10-08 08:51:20,38.292845053991584,mobile,Brun,0
session_002100,user_00544,2025-10-08 08:49:40,68.81316902546838,mobile,Collet-les-Bains,0
session_002101,user_00321,2025-10-08 08:50:44,229.0619883173869,desktop,Saint Henriettenec,0
session_002102,user_00554,2025-10-08 08:49:16,14.375530127289174,desktop,Lamy,0
session_002103,user_00293,2025-10-08 08:48:44,360.02715819733993,mobile,Barthelemy-les-Bains,0
session_002104,user_00064,2025-10-08 08:50:18,8.36329613486242,mobile,Rocher-les-Bains,0
session_002105,user_00532,2025-10-08 08:50:56,12.92956790790023,mobile,ChevallierVille,0
session_002106,user_00981,2025-10-08 08:49:34,306.57626522434884,mobile,Fouquetnec,0
session_002107,user_00007,2025-10-08 08:48:40,238.82948252712333,mobile,Vallée,1
session_002108,user_00187,2025-10-08 08:50:07,804.9577025015631,mobile,Boulanger,1
session_002109,user_00292,2025-10-08 08:51:27,23.53014149370368,tablet,Bourdon,0
session_002110,user_00577,2025-10-08 08:51:07,96.14369081940026,mobile,Bertin-la-Forêt,0
session_002111,user_00005,2025-10-08 08:50:56,3.7720322867195875,desktop,Texierboeuf,0
session_002112,user_00666,2025-10-08 08:49:35,192.49592849115152,mobile,Laine-sur-Delaunay,0
session_002113,user_00636,2025-10-08 08:49:26,53.610007996370044,mobile,Maury-sur-Caron,0
session_002114,user_00651,2025-10-08 08:50:44,216.25494514930185,desktop,Samson,0
session_002115,user_00192,2025-10-08 08:50:46,556.3395085647358,mobile,Laroche,1
session_002116,user_00095,2025-10-08 08:50:43,272.5753188097749,desktop,Vasseur-la-Forêt,0
session_002117,user_00922,2025-10-08 08:51:35,14.73365047595554,tablet,Gosselin,0
session_002118,user_00528,2025-10-08 08:49:22,39.23831537327062,mobile,Maréchal-les-Bains,0
session_002119,user_00956,2025-10-08 08:50:31,872.5862865711019,mobile,Saint Alexandrie,0
session_002120,user_00407,2025-10-08 08:51:13,76.91593998260086,desktop,Thierry,0
session_002121,user_00010,2025-10-08 08:51:18,145.72880718688805,desktop,Dumas,0
session_002122,user_00327,2025-10-08 08:49:28,245.44683358291002,mobile,Saint Susanneboeuf,0
session_002123,user_00918,2025-10-08 08:49:20,36.56703510253508,mobile,Sainte Inès,0
session_002124,user_00596,2025-10-08 08:51:20,154.74596936858364,mobile,Lerouxnec,1
session_002125,user_00243,2025-10-08 08:49:12,137.89906258173133,mobile,GrosBourg,0
session_002126,user_00034,2025-10-08 08:49:14,1908.080994332784,mobile,Sainte Frédéric,0
session_002127,user_00409,2025-10-08 08:48:52,618.5888723628859,mobile,Rousseau,0
session_002128,user_00288,2025-10-08 08:49:51,213.34755688662256,mobile,Lombard,0
session_002129,user_00886,2025-10-08 08:49:09,158.90672840831104,mobile,Rodrigues,0
session_002130,user_00449,2025-10-08 08:49:46,23.914759762507245,desktop,Lebreton-la-Forêt,1
session_002131,user_00807,2025-10-08 08:50:38,34.68503377603773,desktop,Turpin-sur-Hamon,0
session_002132,user_00355,2025-10-08 08:49:02,162.55933790365773,desktop,JulienVille,0
session_002133,user_00443,2025-10-08 08:51:04,447.6613608141304,mobile,Dufour,0
session_002134,user_00973,2025-10-08 08:49:49,109.61056391768672,mobile,Bernard,0
session_002135,user_00128,2025-10-08 08:50:34,128.65805905230417,desktop,Gilles,0
session_002136,user_00715,2025-10-08 08:49:51,800.7186757256036,desktop,Techer-les-Bains,0
session_002137,user_00611,2025-10-08 08:50:25,73.45178462059359,desktop,Marchand,0
session_002138,user_00285,2025-10-08 08:51:23,60.59504630455871,mobile,Bertin-sur-Raymond,0
session_002139,user_00289,2025-10-08 08:51:23,254.5293227622514,tablet,Bouchet-sur-Boutin,1
session_002140,user_00878,2025-10-08 08:48:50,28.560487065094524,desktop,Sainte JacquelineBourg,0
session_002141,user_00153,2025-10-08 08:49:18,180.11309768341442,tablet,Vincentdan,0
session_002142,user_00514,2025-10-08 08:49:36,348.2747896837386,mobile,Payet,0
session_002143,user_00208,2025-10-08 08:49:44,186.74318250234177,mobile,Jourdannec,0
session_002144,user_00363,2025-10-08 08:51:39,217.70490289067456,mobile,Weiss-la-Forêt,0
session_002145,user_00925,2025-10-08 08:51:34,82.21512620928928,mobile,Dupré,0
session_002146,user_00943,2025-10-08 08:50:52,89.6085930206111,mobile,Berthelot-la-Forêt,0
session_002147,user_00447,2025-10-08 08:49:06,202.48998493014292,mobile,Bonneau,0
session_002148,user_00590,2025-10-08 08:49:28,206.9801307793994,desktop,Saint Jeanne-les-Bains,0
session_002149,user_00307,2025-10-08 08:49:46,4.22928835778839,mobile,Mallet,0
session_002150,user_00308,2025-10-08 08:50:35,15.24542067933832,mobile,Pons-les-Bains,0
session_002151,user_00285,2025-10-08 08:48:42,153.0422341667641,mobile,Bertin-sur-Raymond,0
session_002152,user_00626,2025-10-08 08:48:55,756.4998559338868,mobile,Saint Michelle-la-Forêt,0
session_002153,user_00949,2025-10-08 08:50:26,83.01367544812149,mobile,Gay-la-Forêt,0
session_002154,user_00470,2025-10-08 08:49:05,2.3668249398952916,desktop,Chrétien,0
session_002155,user_00161,2025-10-08 08:50:14,174.42824974024052,mobile,Chauvin,0
session_002156,user_00966,2025-10-08 08:50:59,90.07377586286265,mobile,Sainte Maryse,0
session_002157,user_00607,2025-10-08 08:49:39,519.6518392344121,mobile,Aubry-sur-Leclerc,0
session_002158,user_00437,2025-10-08 08:50:55,71.08542953170958,mobile,MartyVille,0
session_002159,user_00917,2025-10-08 08:50:24,93.96359193707777,desktop,Rodrigues,0
session_002160,user_00875,2025-10-08 08:51:39,665.2551446154418,mobile,Roche,0
session_002161,user_00343,2025-10-08 08:49:28,180.61819349377012,mobile,Clément,1
session_002162,user_00930,2025-10-08 08:49:24,15.658559893084716,desktop,Nicolas,1
session_002163,user_00964,2025-10-08 08:49:18,59.593872589733095,desktop,Girardboeuf,0
session_002164,user_00420,2025-10-08 08:51:37,809.1137415434833,desktop,Gilbert,0
session_002165,user_00479,2025-10-08 08:50:21,321.2188010635185,mobile,Sainte Valérie,0
session_002166,user_00331,2025-10-08 08:49:44,429.6431915628154,desktop,Allain,0
session_002167,user_00677,2025-10-08 08:49:39,142.61036874622113,mobile,Verdier,0
session_002168,user_00123,2025-10-08 08:49:53,510.9923501563341,mobile,Saint David,0
session_002169,user_00777,2025-10-08 08:49:30,171.68397380008193,desktop,Lelièvre,0
session_002170,user_00148,2025-10-08 08:49:54,13.331522098235695,desktop,Albert-sur-Nicolas,0
session_002171,user_00098,2025-10-08 08:51:23,548.0104783071976,desktop,Pires,0
session_002172,user_00439,2025-10-08 08:49:49,802.5004677613856,desktop,Sainte Léon,0
session_002173,user_00259,2025-10-08 08:48:56,36.82019788408933,mobile,Weiss,0
session_002174,user_00425,2025-10-08 08:51:10,13.439204256083274,mobile,Pierre,0
session_002175,user_00846,2025-10-08 08:50:48,491.17804430566105,desktop,Masson-les-Bains,0
session_002176,user_00832,2025-10-08 08:50:52,247.93098708460946,mobile,Rocher-sur-Nicolas,0
session_002177,user_00835,2025-10-08 08:51:34,288.088080814302,mobile,Étienne,0
session_002178,user_00019,2025-10-08 08:50:40,192.04329969762415,desktop,Marinboeuf,0
session_002179,user_00317,2025-10-08 08:50:27,278.37464645869903,mobile,Sainte ManonVille,0
session_002180,user_00490,2025-10-08 08:50:23,139.97057690498394,mobile,De Oliveira,0
session_002181,user_00904,2025-10-08 08:50:29,217.76882571708836,mobile,Guilbert,0
session_002182,user_00155,2025-10-08 08:50:59,322.4557115840485,mobile,ValetteBourg,1
session_002183,user_00880,2025-10-08 08:49:31,294.12297226963057,desktop,Duhamel-sur-Mer,0
session_002184,user_00452,2025-10-08 08:49:00,352.5236165331885,desktop,Joubert-sur-Salmon,0
session_002185,user_00426,2025-10-08 08:48:45,344.2640877802349,mobile,Sainte Alexandrie,1
session_002186,user_00538,2025-10-08 08:50:23,247.80593712676637,desktop,Roy,0
session_002187,user_00438,2025-10-08 08:50:05,142.90632788694197,mobile,Royerdan,0
session_002188,user_00566,2025-10-08 08:49:09,402.5620739819769,desktop,Saint Laure-les-Bains,1
session_002189,user_00868,2025-10-08 08:50:43,520.4220130552442,desktop,Vallet,0
session_002190,user_00751,2025-10-08 08:51:39,1389.9694242023952,mobile,Bonnin-les-Bains,0
session_002191,user_00757,2025-10-08 08:51:40,354.17620709386665,mobile,Laurent,0
session_002192,user_00505,2025-10-08 08:50:43,352.77088902666014,desktop,Sainte EugèneVille,0
session_002193,user_00795,2025-10-08 08:49:37,175.41509514333637,desktop,Picard,0
session_002194,user_00259,2025-10-08 08:49:47,200.14539242726187,desktop,Weiss,0
session_002195,user_00184,2025-10-08 08:49:35,269.11657894627285,desktop,Imbert,0
session_002196,user_00396,2025-10-08 08:50:59,564.000881114641,mobile,Clément,1
session_002197,user_00556,2025-10-08 08:48:46,779.3036986524486,desktop,Poirier,0
session_002198,user_00311,2025-10-08 08:49:14,395.34996243830113,mobile,Fontainedan,0
session_002199,user_00833,2025-10-08 08:50:33,492.61577289933433,mobile,Pagesnec,0
session_002200,user_00364,2025-10-08 08:51:24,403.21979467657457,desktop,Sainte Victornec,0
session_002201,user_00337,2025-10-08 08:49:59,316.8322004958979,mobile,Sainte Aurore,0
session_002202,user_00375,2025-10-08 08:50:40,992.855582747981,mobile,Guillou,0
session_002203,user_00802,2025-10-08 08:49:15,430.8728983942684,desktop,DidierVille,0
session_002204,user_00868,2025-10-08 08:49:07,397.618297616165,desktop,Vallet,0
session_002205,user_00553,2025-10-08 08:48:41,727.5975060268435,mobile,Moulin,1
session_002206,user_00511,2025-10-08 08:49:14,0.15839491330576022,desktop,Le Goffnec,0
session_002207,user_00408,2025-10-08 08:50:01,159.60109059156474,desktop,Lambert,0
session_002208,user_00093,2025-10-08 08:51:08,160.73414944315905,mobile,Guillou-sur-Garnier,0
session_002209,user_00097,2025-10-08 08:49:49,5.808227104228115,mobile,Lefèvreboeuf,0
session_002210,user_00542,2025-10-08 08:50:11,124.31676786059782,tablet,Camus,0
session_002211,user_00653,2025-10-08 08:49:08,51.35839670137539,tablet,BlanchardBourg,0
session_002212,user_00888,2025-10-08 08:49:59,7.9124416776415405,mobile,Albert,0
session_002213,user_00479,2025-10-08 08:48:45,647.8346677918158,desktop,Sainte Valérie,0
session_002214,user_00880,2025-10-08 08:51:12,749.0287707301638,tablet,Duhamel-sur-Mer,0
session_002215,user_00852,2025-10-08 08:50:26,356.9351022825703,desktop,Saint Margaud,0
session_002216,user_00302,2025-10-08 08:51:28,103.13639464701409,mobile,François-sur-Mer,0
session_002217,user_00235,2025-10-08 08:51:11,46.87955691902247,desktop,GeorgesBourg,0
session_002218,user_00604,2025-10-08 08:48:43,63.82391032031188,mobile,Benardnec,0
session_002219,user_00995,2025-10-08 08:51:24,192.18258620526643,mobile,RocheVille,0
session_002220,user_00687,2025-10-08 08:50:07,375.95257943414026,mobile,Schmitt,0
session_002221,user_00887,2025-10-08 08:50:45,868.298126015137,tablet,Baron,0
session_002222,user_00278,2025-10-08 08:50:28,87.35017029590875,mobile,Toussaint-sur-Hernandez,0
session_002223,user_00422,2025-10-08 08:51:26,93.21196430687668,tablet,Julien-la-Forêt,0
session_002224,user_00806,2025-10-08 08:50:44,14.93493642021464,desktop,Sainte Adriennedan,0
session_002225,user_00136,2025-10-08 08:50:28,205.02559965980439,mobile,Berthelot-sur-Besnard,0
session_002226,user_00306,2025-10-08 08:49:46,72.46645360017239,desktop,Muller-la-Forêt,1
session_002227,user_00661,2025-10-08 08:49:43,882.5606494494432,desktop,Meunier,0
session_002228,user_00748,2025-10-08 08:51:39,36.76147423867418,desktop,Grondin,0
session_002229,user_00660,2025-10-08 08:49:30,417.62572579944276,mobile,Saint Juliennec,0
session_002230,user_00335,2025-10-08 08:51:07,88.26186590869884,tablet,Hameldan,0
session_002231,user_00820,2025-10-08 08:51:15,652.8339434432124,mobile,Guillou,0
session_002232,user_00314,2025-10-08 08:48:54,308.24089343819617,desktop,Martineau,0
session_002233,user_00917,2025-10-08 08:48:40,64.37420079316006,desktop,Rodrigues,0
session_002234,user_00088,2025-10-08 08:49:12,0.15816720135664655,mobile,Le Roux-les-Bains,0
session_002235,user_00902,2025-10-08 08:49:37,436.2486661110523,desktop,Bousquetdan,0
session_002236,user_00948,2025-10-08 08:50:27,114.67393170125116,desktop,Carlier,0
session_002237,user_00516,2025-10-08 08:51:40,72.90054051039749,tablet,Masseboeuf,1
session_002238,user_00575,2025-10-08 08:50:28,927.4966967291807,desktop,Hernandeznec,0
session_002239,user_00699,2025-10-08 08:49:42,100.66914032019474,mobile,Perrot-sur-Rocher,0
session_002240,user_00289,2025-10-08 08:48:46,43.813626437431175,desktop,Bouchet-sur-Boutin,0
session_002241,user_00304,2025-10-08 08:50:18,491.24344827499004,mobile,Parent,0
session_002242,user_00229,2025-10-08 08:51:34,516.1963674369775,mobile,Marteldan,0
session_002243,user_00864,2025-10-08 08:49:23,715.9149659590094,tablet,Sainte Emmanuel-la-Forêt,0
session_002244,user_00991,2025-10-08 08:50:55,591.3444527950343,desktop,Durand-sur-Mer,0
session_002245,user_00130,2025-10-08 08:49:38,654.200418077317,tablet,Sainte Danielle,0
session_002246,user_00048,2025-10-08 08:49:59,9.190823847622436,desktop,Berger,0
session_002247,user_00749,2025-10-08 08:48:48,139.65129847178903,mobile,Bodin-les-Bains,0
session_002248,user_00421,2025-10-08 08:49:05,158.72065172993769,desktop,Mathieunec,1
session_002249,user_00408,2025-10-08 08:51:18,506.2383252977336,mobile,Lambert,0
session_002250,user_00918,2025-10-08 08:51:21,1237.405835313261,desktop,Sainte Inès,0
session_002251,user_00347,2025-10-08 08:49:51,468.1490325018654,mobile,Normand-la-Forêt,0
session_002252,user_00012,2025-10-08 08:48:58,55.6829782984876,mobile,Guibert-sur-Huet,0
session_002253,user_00309,2025-10-08 08:51:32,40.848365470956765,mobile,Saint Gérard,0
session_002254,user_00570,2025-10-08 08:49:41,174.81853431781354,mobile,Hamon,0
session_002255,user_00985,2025-10-08 08:49:42,219.80289277797988,mobile,Saint Christophe-sur-Mer,0
session_002256,user_00216,2025-10-08 08:49:29,1429.5806082179988,desktop,Hardy,0
session_002257,user_00312,2025-10-08 08:51:15,81.09669023625361,desktop,Saint Renéedan,0
session_002258,user_00300,2025-10-08 08:50:18,348.1840586611996,mobile,Torres,1
session_002259,user_00028,2025-10-08 08:50:46,329.76770171071763,mobile,Sainte Adrien-les-Bains,1
session_002260,user_00054,2025-10-08 08:49:55,15.104955631197537,desktop,Teixeira-les-Bains,0
session_002261,user_00822,2025-10-08 08:49:29,554.2803109194944,desktop,Saint Philippe,0
session_002262,user_00684,2025-10-08 08:48:41,730.9669726730614,desktop,Sainte Renédan,0
session_002263,user_00089,2025-10-08 08:50:05,343.32849970167337,mobile,Delaunay-les-Bains,0
session_002264,user_00282,2025-10-08 08:51:30,641.9017317687571,desktop,LucasBourg,0
session_002265,user_00229,2025-10-08 08:49:52,2568.9294329593013,desktop,Marteldan,0
session_002266,user_00160,2025-10-08 08:49:37,3.2432987982823174,mobile,Sainte Thibaut,0
session_002267,user_00397,2025-10-08 08:51:15,133.59662478985268,mobile,Jean,0
session_002268,user_00500,2025-10-08 08:50:25,504.6099967002514,mobile,FouquetBourg,0
session_002269,user_00933,2025-10-08 08:48:52,1490.1622159223402,mobile,Sainte Michel,1
session_002270,user_00779,2025-10-08 08:49:42,271.28405481981855,mobile,Michaud,1
session_002271,user_00082,2025-10-08 08:50:38,94.62983017325098,desktop,Perrier,0
session_002272,user_00234,2025-10-08 08:49:53,106.93995194007547,desktop,Langlois-sur-Renard,0
session_002273,user_00861,2025-10-08 08:48:57,620.3152300217606,mobile,Jeanboeuf,0
session_002274,user_00030,2025-10-08 08:50:46,466.8050322132749,desktop,Saint Éléonore,0
session_002275,user_00619,2025-10-08 08:49:45,99.74965817766088,mobile,Lesage-la-Forêt,0
session_002276,user_00984,2025-10-08 08:48:46,5.877203961197024,desktop,Gimenez-sur-Guillou,0
session_002277,user_00182,2025-10-08 08:51:11,590.539453636152,mobile,Sainte Élise,0
session_002278,user_00146,2025-10-08 08:49:00,133.5215119629368,mobile,Nguyen-sur-Fleury,0
session_002279,user_00233,2025-10-08 08:49:20,43.23868589080745,mobile,Sainte Victor,0
session_002280,user_00329,2025-10-08 08:50:23,540.0156043297524,mobile,BlinVille,0
session_002281,user_00442,2025-10-08 08:49:45,431.57640590773616,mobile,Raynaudboeuf,0
session_002282,user_00709,2025-10-08 08:50:12,44.16046075782693,mobile,Le Goff,0
session_002283,user_00704,2025-10-08 08:49:44,487.26695805556557,mobile,Turpin-sur-Besson,0
session_002284,user_00265,2025-10-08 08:49:02,751.5941061767462,mobile,Roussel,0
session_002285,user_00975,2025-10-08 08:50:29,467.6128486593674,desktop,Chevalier-sur-Monnier,0
session_002286,user_00531,2025-10-08 08:50:51,467.42400750660494,tablet,Vallet-la-Forêt,0
session_002287,user_00996,2025-10-08 08:50:53,397.4809417505896,mobile,Lacombe-sur-Colin,1
session_002288,user_00238,2025-10-08 08:49:53,98.42376917679988,mobile,Sainte Margot-sur-Mer,0
session_002289,user_00506,2025-10-08 08:51:21,14.662835154107967,mobile,Martel,0
session_002290,user_00051,2025-10-08 08:51:36,894.4267617122016,mobile,Saint Josette-sur-Mer,0
session_002291,user_00744,2025-10-08 08:49:09,43.859139086183035,tablet,Sainte Laurentdan,0
session_002292,user_00899,2025-10-08 08:49:08,1162.5408728867283,mobile,Moulin,0
session_002293,user_00592,2025-10-08 08:50:51,71.1744108066087,mobile,Dumont-sur-Lesage,0
session_002294,user_00511,2025-10-08 08:50:25,188.38189225675364,mobile,Le Goffnec,0
session_002295,user_00846,2025-10-08 08:49:19,293.210174250921,mobile,Masson-les-Bains,0
session_002296,user_00424,2025-10-08 08:50:41,156.49764060531268,desktop,Rousseau,0
session_002297,user_00868,2025-10-08 08:48:57,1223.3389798726985,mobile,Vallet,0
session_002298,user_00256,2025-10-08 08:49:38,213.49295684472227,mobile,Pruvost,0
session_002299,user_00578,2025-10-08 08:50:11,128.42383829957814,mobile,Samson-sur-Mer,0
session_002300,user_00493,2025-10-08 08:51:01,16.204644692888234,mobile,Saint Monique,0
session_002301,user_00016,2025-10-08 08:49:50,34.37367269837159,desktop,Sainte SébastienVille,0
session_002302,user_00254,2025-10-08 08:51:26,1298.8430635870827,mobile,Lamynec,1
session_002303,user_00421,2025-10-08 08:50:57,469.6567908170987,mobile,Mathieunec,0
session_002304,user_00693,2025-10-08 08:50:35,164.26636546655033,mobile,Sainte PierreBourg,1
session_002305,user_00870,2025-10-08 08:50:54,130.50067415142925,mobile,Evrard,0
session_002306,user_00901,2025-10-08 08:48:55,364.30721129520964,desktop,Costa-la-Forêt,0
session_002307,user_00835,2025-10-08 08:49:11,100.54151652256891,mobile,Étienne,0
session_002308,user_00981,2025-10-08 08:49:18,33.39940588773543,desktop,Fouquetnec,0
session_002309,user_00011,2025-10-08 08:49:39,356.08862797660015,mobile,Royer-sur-Mer,0
session_002310,user_00012,2025-10-08 08:50:17,575.6107973794275,mobile,Guibert-sur-Huet,0
session_002311,user_00848,2025-10-08 08:50:33,10.217895352082424,mobile,Picard,0
session_002312,user_00685,2025-10-08 08:51:10,164.48182280168655,mobile,Vasseur,0
session_002313,user_00373,2025-10-08 08:50:14,5.414653952450863,mobile,Faure,0
session_002314,user_00846,2025-10-08 08:49:57,240.78965241762288,mobile,Masson-les-Bains,0
session_002315,user_00856,2025-10-08 08:49:54,4.62682421554775,desktop,Gay-sur-Mer,0
session_002316,user_00313,2025-10-08 08:49:00,121.56389886417784,mobile,Renault,0
session_002317,user_00148,2025-10-08 08:48:43,365.27728440216845,desktop,Albert-sur-Nicolas,0
session_002318,user_00399,2025-10-08 08:51:11,178.5943947368121,mobile,Saint Anaïs,0
session_002319,user_00909,2025-10-08 08:50:53,27.328915341299513,desktop,Mauryboeuf,0
session_002320,user_00620,2025-10-08 08:48:54,115.64873433516979,mobile,Pires,0
session_002321,user_00836,2025-10-08 08:51:26,49.729911241158526,desktop,LemonnierVille,0
session_002322,user_00073,2025-10-08 08:49:45,24.513832641101992,desktop,Sainte Élise-sur-Mer,0
session_002323,user_00154,2025-10-08 08:49:17,80.0686659885293,mobile,Marin-sur-Mer,0
session_002324,user_00286,2025-10-08 08:48:57,1269.2992876388732,mobile,Lévy-sur-Marin,0
session_002325,user_00065,2025-10-08 08:50:53,1.262125567804206,mobile,Leclercq,0
session_002326,user_00812,2025-10-08 08:49:39,16.079298918584318,desktop,Huet,0
session_002327,user_00320,2025-10-08 08:48:40,648.3873616361637,desktop,Grenier,0
session_002328,user_00458,2025-10-08 08:51:39,487.7647066052095,desktop,Joly-sur-Mer,0
session_002329,user_00591,2025-10-08 08:51:24,487.4569199333332,mobile,Thomas,0
session_002330,user_00129,2025-10-08 08:49:11,108.08023001436598,desktop,Aubert,0
session_002331,user_00566,2025-10-08 08:50:58,319.26866125683796,tablet,Saint Laure-les-Bains,0
session_002332,user_00480,2025-10-08 08:51:10,360.4846257937059,mobile,Mallet,0
session_002333,user_00179,2025-10-08 08:51:26,67.89985652566232,mobile,Valletdan,0
session_002334,user_00227,2025-10-08 08:48:45,26.77505118875789,desktop,Weber,0
session_002335,user_00656,2025-10-08 08:50:53,218.3426121712866,mobile,Regnier-sur-Fontaine,0
session_002336,user_00904,2025-10-08 08:50:28,68.44721162343635,mobile,Guilbert,0
session_002337,user_00959,2025-10-08 08:50:51,195.31669903637606,desktop,Sainte Alice,0
session_002338,user_00683,2025-10-08 08:49:18,145.55292292715293,desktop,Charpentier,0
session_002339,user_00619,2025-10-08 08:50:56,889.8630285666089,desktop,Lesage-la-Forêt,0
session_002340,user_00936,2025-10-08 08:50:31,277.9160271003663,mobile,Moulin,1
session_002341,user_00053,2025-10-08 08:50:54,330.9401334230429,desktop,Germain,0
session_002342,user_00531,2025-10-08 08:48:58,772.3616970050265,mobile,Vallet-la-Forêt,0
session_002343,user_00101,2025-10-08 08:50:23,209.21175147029533,mobile,Delormenec,0
session_002344,user_00629,2025-10-08 08:50:37,262.2166361238013,mobile,RivièreVille,0
session_002345,user_00752,2025-10-08 08:49:35,348.3449756304681,mobile,Bouvet-sur-Goncalves,0
session_002346,user_00140,2025-10-08 08:50:45,37.73862250851,mobile,GrenierVille,0
session_002347,user_00751,2025-10-08 08:49:34,893.2262728656748,mobile,Bonnin-les-Bains,0
session_002348,user_00009,2025-10-08 08:50:40,378.87369226141954,mobile,Sainte Renée,0
session_002349,user_00294,2025-10-08 08:51:33,72.13980932342332,mobile,Descamps,0
session_002350,user_00364,2025-10-08 08:49:54,129.09167540056694,mobile,Sainte Victornec,0
session_002351,user_00523,2025-10-08 08:49:43,214.1974070257743,mobile,Robin,0
session_002352,user_00003,2025-10-08 08:49:36,275.14362113566125,mobile,JacquetBourg,0
session_002353,user_00341,2025-10-08 08:49:19,473.5638723326955,mobile,Hamondan,0
session_002354,user_00581,2025-10-08 08:51:00,155.75757483327965,tablet,Sainte André,0
session_002355,user_00850,2025-10-08 08:49:53,144.50508091810954,mobile,Prévostdan,0
session_002356,user_00142,2025-10-08 08:50:57,11.522393527389335,desktop,Mauricenec,0
session_002357,user_00717,2025-10-08 08:49:57,327.6569273867948,mobile,Sainte Lorraine,1
session_002358,user_00913,2025-10-08 08:49:21,69.49131565953522,desktop,Evrard,0
session_002359,user_00604,2025-10-08 08:49:33,23.523776308603715,mobile,Benardnec,0
session_002360,user_00322,2025-10-08 08:51:16,553.5207680110038,mobile,Delorme-sur-Da Silva,0
session_002361,user_00613,2025-10-08 08:49:49,131.0091388787446,desktop,Laporte-les-Bains,0
session_002362,user_00100,2025-10-08 08:48:58,865.333207200082,desktop,Sainte Noël,1
session_002363,user_00865,2025-10-08 08:49:39,363.8416301095195,desktop,Couturier-la-Forêt,0
session_002364,user_00164,2025-10-08 08:50:01,281.2805387417579,mobile,Sainte Victoire,0
session_002365,user_00858,2025-10-08 08:50:50,473.3230948920452,mobile,Roussetboeuf,0
session_002366,user_00690,2025-10-08 08:50:34,124.73982831393648,mobile,CaronBourg,0
session_002367,user_00927,2025-10-08 08:49:05,96.81646421459617,desktop,Coulon,0
session_002368,user_00372,2025-10-08 08:50:00,514.6714612897335,mobile,Salmonnec,0
session_002369,user_00139,2025-10-08 08:49:32,60.144707833411616,tablet,Duboisnec,0
session_002370,user_00838,2025-10-08 08:48:52,244.8414143896007,mobile,Gosselin,0
session_002371,user_00140,2025-10-08 08:48:40,89.88453270245131,desktop,GrenierVille,0
session_002372,user_00405,2025-10-08 08:49:34,364.6371012591887,mobile,Gautier-la-Forêt,0
session_002373,user_00611,2025-10-08 08:50:44,55.166563346417384,desktop,Marchand,0
session_002374,user_00546,2025-10-08 08:49:10,343.4112229292478,desktop,Saint Danielle,0
session_002375,user_00200,2025-10-08 08:49:58,176.305294403795,mobile,Guillet,1
session_002376,user_00854,2025-10-08 08:50:13,4.362357471367351,mobile,Gaudin,0
session_002377,user_00819,2025-10-08 08:49:32,101.25869345085489,mobile,Maceboeuf,0
session_002378,user_00726,2025-10-08 08:48:46,239.8767978055637,desktop,Pierre,0
session_002379,user_00908,2025-10-08 08:51:25,71.4439019739101,mobile,Goncalves-sur-Albert,0
session_002380,user_00927,2025-10-08 08:51:35,319.46544513947003,mobile,Coulon,0
session_002381,user_00824,2025-10-08 08:50:10,240.42735101208945,mobile,Laine,0
session_002382,user_00745,2025-10-08 08:50:30,506.2831121665271,mobile,Vaillant-sur-Voisin,0
session_002383,user_00092,2025-10-08 08:49:16,274.3157021683254,mobile,Sainte Sophie,0
session_002384,user_00313,2025-10-08 08:50:00,20.519840261795725,mobile,Renault,0
session_002385,user_00975,2025-10-08 08:50:42,329.0512265655576,mobile,Chevalier-sur-Monnier,0
session_002386,user_00880,2025-10-08 08:48:59,506.06278906035163,mobile,Duhamel-sur-Mer,0
